item_id,premise,hypothesis,correct_label,condition,plausibility,memory_load,human_label
925,The designer designed the brother for the website.,The designer designed the brother for the website.,e,BenefactiveFor,implausible,one,e
926,The engineers developed the company for the software.,The engineers developed the company for the software.,e,BenefactiveFor,implausible,one,e
927,The employee earned the colleague for the bonus.,The employee earned the colleague for the bonus.,e,BenefactiveFor,implausible,one,e
928,The owner got the cat for the toy.,The owner geted the cat for the toy.,e,BenefactiveFor,implausible,one,e
929,The master grilled the friends for the vegetables.,The master grilled the friends for the vegetables.,e,BenefactiveFor,implausible,one,e
930,The gardeners grew the community for the garden.,The gardeners growed the community for the garden.,e,BenefactiveFor,implausible,one,e
931,The boy knitted the patient for the robe.,The boy knited the patient for the robe.,e,BenefactiveFor,implausible,one,e
932,The owner kept the dog for the bone.,The owner kept the dog for the bone.,e,BenefactiveFor,implausible,one,e
933,The chef made the children for the cake.,The chef made the children for the cake.,e,BenefactiveFor,implausible,one,e
934,The customer ordered the waiter for the meal.,The customer ordered the waiter for the meal.,e,BenefactiveFor,implausible,one,e
935,The painter painted the niece for the portrait.,The painter painted the niece for the portrait.,e,BenefactiveFor,implausible,one,e
936,The florist picked the friend for the flowers.,The florist picked the friend for the flowers.,e,BenefactiveFor,implausible,one,e
937,The chef prepared the guests for the feast.,The chef prepared the guests for the feast.,e,BenefactiveFor,implausible,one,e
938,The landlord rented the cousin for the apartment.,The landlord rented the cousin for the apartment.,e,BenefactiveFor,implausible,one,e
939,The theatergoer reserved the parents for the seats.,The theatergoer reserved the parents for the seats.,e,BenefactiveFor,implausible,one,e
940,The dad rolled the children for the ball.,The dad rolled the children for the ball.,e,BenefactiveFor,implausible,one,e
941,The conservationist saved the squirrel for the nuts.,The conservationist saved the squirrel for the nuts.,e,BenefactiveFor,implausible,one,e
942,The owner secured the dog for the leash.,The owner secured the dog for the leash.,e,BenefactiveFor,implausible,one,e
943,The host set the guests for the table.,The host seted the guests for the table.,e,BenefactiveFor,implausible,one,e
944,The therapist shaped the patient for the session.,The therapist shaped the patient for the session.,e,BenefactiveFor,implausible,one,e
945,The illusionist stole the thief for the moment.,The illusionist stealed the thief for the moment.,e,BenefactiveFor,implausible,one,e
946,The guest washed the host for the dishes.,The guest washed the host for the dishes.,e,BenefactiveFor,implausible,one,e
947,The author wrote the friend for the book.,The author wrote the friend for the book.,e,BenefactiveFor,implausible,one,e
948,The chef boiled the guests for the pasta.,The chef boiled the guests for the pasta.,e,BenefactiveFor,implausible,one,e
949,The architect built the couple for the house.,The architect builded the couple for the house.,e,BenefactiveFor,implausible,one,e
950,The man cashed the friend for the check.,The man cashed the friend for the check.,e,BenefactiveFor,implausible,one,e
951,The agent chartered the tourists for the yacht.,The agent chartered the tourists for the yacht.,e,BenefactiveFor,implausible,one,e
952,The cleaner cleaned the parents for the house.,The cleaner cleaned the parents for the house.,e,BenefactiveFor,implausible,one,e
953,The researcher compiled the team for the report.,The researcher compiled the team for the report.,e,BenefactiveFor,implausible,one,e
954,The chef cooked the family for the meal.,The chef cooked the family for the meal.,e,BenefactiveFor,implausible,one,e
955,The team cut the kids for the fruit.,The team cut the kids for the fruit.,e,BenefactiveFor,implausible,one,e
956,The mechanic fixed the neighbor for the car.,The mechanic fixed the neighbor for the car.,e,BenefactiveFor,implausible,one,e
957,The man found the sister for the book.,The man finded the sister for the book.,e,BenefactiveFor,implausible,one,e
958,The girl got the cat for the toy.,The girl geted the cat for the toy.,e,BenefactiveFor,implausible,one,e
959,The collector kept the nephew for the coin.,The collector kept the nephew for the coin.,e,BenefactiveFor,implausible,one,e
960,The decorator set the clients for the table.,The decorator seted the clients for the table.,e,BenefactiveFor,implausible,one,e
961,The artist admired the masterpiece.,The artist admired the masterpiece.,e,ExperienerSubject,plausible,one,e
962,The child adored the toy.,The child adored the toy.,e,ExperienerSubject,plausible,one,e
963,The connoisseur appreciated the wine.,The connoisseur appreciated the wine.,e,ExperienerSubject,plausible,one,e
964,The collector coveted the artifact.,The collector coveted the artifact.,e,ExperienerSubject,plausible,one,e
965,The baker craved the dough.,The baker craved the dough.,e,ExperienerSubject,plausible,one,e
966,The family cherished the clock.,The famili cherished the clock.,e,ExperienerSubject,plausible,one,e
967,The traveler enjoyed the scenery.,The traveler enjoied the scenery.,e,ExperienerSubject,plausible,one,e
968,The critic exalted the symphony.,The critic exalted the symphony.,e,ExperienerSubject,plausible,one,e
969,The enthusiast desired the gadget.,The enthusiast desired the gadget.,e,ExperienerSubject,plausible,one,e
970,The designer favored the style.,The designer favored the style.,e,ExperienerSubject,plausible,one,e
971,The musician liked the guitar.,The musician liked the guitar.,e,ExperienerSubject,plausible,one,e
972,The couple loved the fireplace.,The coupl loved the fireplace.,e,ExperienerSubject,plausible,one,e
973,The traveler missed the view.,The traveler missed the view.,e,ExperienerSubject,plausible,one,e
974,The chef needed the tool.,The chef needed the tool.,e,ExperienerSubject,plausible,one,e
975,The foodie relished the curry.,The foodi relished the curry.,e,ExperienerSubject,plausible,one,e
976,The gourmet savored the wine.,The gourmet savored the wine.,e,ExperienerSubject,plausible,one,e
977,The teacher tolerated the classroom.,The teacher tolerated the classroom.,e,ExperienerSubject,plausible,one,e
978,The family treasured the photograph.,The famili treasured the photograph.,e,ExperienerSubject,plausible,one,e
979,The investor trusted the data.,The investor trusted the data.,e,ExperienerSubject,plausible,one,e
980,The collector valued the coin.,The collector valued the coin.,e,ExperienerSubject,plausible,one,e
981,The archaeologist venerated the artifact.,The archaeologist venerated the artifact.,e,ExperienerSubject,plausible,one,e
982,The collector wanted the painting.,The collector wanted the painting.,e,ExperienerSubject,plausible,one,e
983,The devotee worshiped the site.,The devote worshiped the site.,e,ExperienerSubject,plausible,one,e
984,The environmentalist abhorred the river.,The environmentalist abhored the river.,e,ExperienerSubject,plausible,one,e
985,The activist deplored the land.,The activist deplored the land.,e,ExperienerSubject,plausible,one,e
986,The chef despised the food.,The chef despised the food.,e,ExperienerSubject,plausible,one,e
987,The fashionista disdained the trend.,The fashionista disdained the trend.,e,ExperienerSubject,plausible,one,e
988,The critic disliked the composition.,The critic disliked the composition.,e,ExperienerSubject,plausible,one,e
989,The scientist distrusted the method.,The scientist distrusted the method.,e,ExperienerSubject,plausible,one,e
990,The explorer dreaded the terrain.,The explorer dreaded the terrain.,e,ExperienerSubject,plausible,one,e
991,The musician envied the instrument.,The musician envied the instrument.,e,ExperienerSubject,plausible,one,e
992,The preacher execrated the situation.,The preacher execrated the situation.,e,ExperienerSubject,plausible,one,e
993,The child feared the storm.,The child feared the storm.,e,ExperienerSubject,plausible,one,e
994,The critic hated the article.,The critic hated the article.,e,ExperienerSubject,plausible,one,e
995,The community lamented the decision.,The communiti lamented the decision.,e,ExperienerSubject,plausible,one,e
996,The chef loathed the recipe.,The chef loathed the recipe.,e,ExperienerSubject,plausible,one,e
997,The town mourned the event.,The town mourned the event.,e,ExperienerSubject,plausible,one,e
998,The philanthropist pitied the condition.,The philanthropist pitied the condition.,e,ExperienerSubject,plausible,one,e
999,The speaker regretted the incident.,The speaker regreted the incident.,e,ExperienerSubject,plausible,one,e
1000,The employee resented the task.,The employee resented the task.,e,ExperienerSubject,plausible,one,e
1001,The student admired the sculpture.,The student admired the sculpture.,e,ExperienerSubject,plausible,one,e
1002,The kid adored the doll.,The kid adored the doll.,e,ExperienerSubject,plausible,one,e
1003,The musician appreciated the instrument.,The musician appreciated the instrument.,e,ExperienerSubject,plausible,one,e
1004,The student coveted the painting.,The student coveted the painting.,e,ExperienerSubject,plausible,one,e
1005,The chef craved the flavor.,The chef craved the flavor.,e,ExperienerSubject,plausible,one,e
1006,The grandmother cherished the photograph.,The grandmother cherished the photograph.,e,ExperienerSubject,plausible,one,e
1007,The reader enjoyed the book.,The reader enjoied the book.,e,ExperienerSubject,plausible,one,e
1008,The preacher exalted the scripture.,The preacher exalted the scripture.,e,ExperienerSubject,plausible,one,e
1009,The traveler desired the journey.,The traveler desired the journey.,e,ExperienerSubject,plausible,one,e
1010,The teacher favored the lesson.,The teacher favored the lesson.,e,ExperienerSubject,plausible,one,e
1011,The gardener liked the landscape.,The gardener liked the landscape.,e,ExperienerSubject,plausible,one,e
1012,The astronomer loved the telescope.,The astronomer loved the telescope.,e,ExperienerSubject,plausible,one,e
